,Bridge,Professional & Other Places,Furniture / Home Store,Residence,Place for Sports,Hotel,Vehicle-Related Place,Recycling Facility,Clothing & Jewelry,Neighborhood,Embassy / Consulate,Post Office,Vehicle Shop,Hardware Store,Religion & Spirituality,"History, Museum & Arts",Office,School,Smoke Shop,Indoor Entertainment,"Beauty, Cosmetology & Hairdressing",Electronics,Travel-Related Place,Rest Area,Government Building,General Education Place,Financial or Legal Service,Convention Center,Place for Socializing,Medical-Related Place,Alcoholic-Related Place,Transportation,Storage Facility,Paper / Office Supplies Store,Design Studio,Miscellaneous Shop,Shop Related to Entertainment,Newsstand,Bank,Funeral,Restaurant,"Store, Market & Fair",Pet-Related Place,Laundry Service,Outdoor Entertainment,Sporting Goods Shop,Factory,Food & Snack,Castle
411,5.0,0.0,1.0,15.0,17.0,9.0,3.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,4.0,8.0,74.0,16.0,0.0,35.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,13.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,2.0,0.0,2.0,9.0,0.0,0.0,18.0,0.0
412,0.0,0.0,1.0,14.0,19.0,3.0,4.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,47.0,14.0,0.0,18.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,38.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,23.0,8.0,0.0,2.0,17.0,0.0,1.0,16.0,0.0
413,0.0,2.0,0.0,29.0,19.0,5.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,40.0,11.0,0.0,25.0,5.0,4.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,22.0,8.0,0.0,1.0,8.0,0.0,0.0,20.0,0.0
414,1.0,0.0,2.0,11.0,14.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,5.0,3.0,27.0,14.0,0.0,25.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,20.0,7.0,0.0,1.0,10.0,1.0,0.0,13.0,0.0
415,5.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,6.0,7.0,15.0,16.0,0.0,20.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,32.0,6.0,0.0,5.0,13.0,1.0,0.0,19.0,0.0
416,2.0,0.0,2.0,16.0,13.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,8.0,5.0,15.0,8.0,0.0,24.0,1.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,35.0,3.0,2.0,4.0,14.0,1.0,0.0,23.0,0.0
417,0.0,0.0,1.0,7.0,10.0,1.0,1.0,0.0,4.0,7.0,0.0,3.0,1.0,0.0,4.0,10.0,15.0,8.0,0.0,25.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,1.0,25.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,70.0,3.0,0.0,1.0,25.0,0.0,0.0,25.0,0.0
418,3.0,0.0,1.0,25.0,24.0,2.0,1.0,0.0,8.0,7.0,0.0,1.0,3.0,0.0,3.0,6.0,29.0,12.0,1.0,39.0,8.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,13.0,0.0,29.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,78.0,11.0,2.0,0.0,31.0,2.0,0.0,40.0,0.0
419,3.0,0.0,2.0,25.0,19.0,3.0,2.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,20.0,13.0,0.0,50.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,15.0,0.0,37.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,3.0,93.0,15.0,2.0,0.0,14.0,1.0,1.0,35.0,0.0
420,1.0,1.0,0.0,13.0,14.0,4.0,1.0,0.0,5.0,7.0,0.0,4.0,2.0,1.0,0.0,9.0,21.0,12.0,1.0,36.0,3.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,1.0,12.0,2.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,72.0,8.0,0.0,0.0,23.0,0.0,1.0,43.0,0.0
421,3.0,1.0,1.0,13.0,16.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,6.0,0.0,23.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,27.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,39.0,12.0,1.0,1.0,11.0,0.0,0.0,18.0,0.0
422,0.0,0.0,0.0,12.0,16.0,4.0,2.0,0.0,8.0,3.0,0.0,1.0,4.0,1.0,1.0,4.0,13.0,4.0,0.0,30.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,10.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,11.0,0.0,0.0,25.0,1.0,0.0,23.0,0.0
423,3.0,0.0,3.0,16.0,11.0,1.0,2.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,9.0,8.0,0.0,25.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0
424,1.0,0.0,2.0,19.0,11.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0,0.0,19.0,5.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,9.0,1.0,3.0,23.0,3.0,0.0,22.0,0.0
425,2.0,0.0,3.0,11.0,15.0,1.0,1.0,0.0,7.0,4.0,0.0,0.0,2.0,1.0,2.0,4.0,7.0,9.0,0.0,33.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,25.0,10.0,0.0,1.0,26.0,0.0,0.0,16.0,0.0
426,2.0,0.0,1.0,20.0,22.0,2.0,2.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0,1.0,4.0,5.0,7.0,0.0,24.0,9.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,25.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,24.0,10.0,1.0,1.0,14.0,1.0,0.0,16.0,0.0
427,5.0,2.0,0.0,26.0,15.0,3.0,2.0,0.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,31.0,9.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,40.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,31.0,6.0,0.0,1.0,12.0,0.0,0.0,19.0,0.0
428,2.0,0.0,0.0,30.0,26.0,3.0,5.0,0.0,12.0,9.0,0.0,1.0,1.0,1.0,2.0,9.0,8.0,3.0,2.0,42.0,9.0,2.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,10.0,0.0,45.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,48.0,6.0,2.0,0.0,19.0,0.0,0.0,27.0,0.0
429,3.0,0.0,1.0,27.0,27.0,4.0,1.0,0.0,13.0,7.0,0.0,1.0,2.0,0.0,2.0,9.0,9.0,8.0,0.0,53.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,35.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,71.0,7.0,1.0,2.0,18.0,1.0,0.0,32.0,0.0
430,1.0,0.0,1.0,27.0,29.0,6.0,5.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,3.0,6.0,11.0,2.0,0.0,56.0,6.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,1.0,8.0,0.0,48.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,79.0,8.0,3.0,1.0,24.0,2.0,0.0,23.0,0.0
431,3.0,0.0,1.0,48.0,28.0,2.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,9.0,0.0,67.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,84.0,6.0,0.0,1.0,16.0,0.0,0.0,36.0,0.0
432,2.0,0.0,1.0,31.0,23.0,4.0,3.0,0.0,4.0,11.0,0.0,0.0,0.0,2.0,2.0,7.0,3.0,7.0,2.0,59.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,35.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,82.0,3.0,0.0,0.0,14.0,2.0,0.0,20.0,0.0
433,1.0,0.0,0.0,32.0,22.0,4.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,3.0,1.0,65.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,59.0,7.0,0.0,2.0,12.0,2.0,0.0,17.0,0.0
434,1.0,0.0,0.0,22.0,7.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,0.0,36.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0
435,0.0,1.0,0.0,24.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,1.0,0.0,6.0,0.0,0.0,9.0,0.0
436,0.0,0.0,0.0,17.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,1.0,19.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0
437,0.0,0.0,0.0,19.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0
438,0.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
439,1.0,0.0,0.0,21.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
440,0.0,0.0,0.0,14.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,36.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0
441,0.0,0.0,1.0,22.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
442,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0
443,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
444,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
445,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
446,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
447,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
448,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
449,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
450,0.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,0.0
451,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
452,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
453,2.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,8.0,0.0,0.0,11.0,0.0
454,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0
455,1.0,0.0,0.0,7.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,7.0,0.0,1.0,5.0,0.0
456,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
457,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,19.0,3.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0
458,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0
459,0.0,0.0,0.0,6.0,11.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,23.0,5.0,0.0,13.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,12.0,0.0,0.0,5.0,0.0
460,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
461,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,4.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0
462,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,17.0,7.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0
463,0.0,1.0,0.0,7.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,8.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0
464,1.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,8.0,9.0,0.0,18.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,2.0,8.0,0.0,0.0,12.0,0.0
465,1.0,0.0,1.0,18.0,11.0,2.0,1.0,0.0,3.0,4.0,0.0,1.0,2.0,1.0,4.0,4.0,17.0,8.0,0.0,26.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,11.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,43.0,5.0,0.0,0.0,11.0,0.0,0.0,26.0,0.0
466,1.0,0.0,3.0,17.0,8.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0,3.0,14.0,6.0,0.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,13.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,58.0,4.0,1.0,1.0,16.0,0.0,0.0,18.0,0.0
467,2.0,0.0,0.0,15.0,13.0,1.0,1.0,0.0,3.0,5.0,0.0,3.0,1.0,2.0,0.0,3.0,14.0,9.0,0.0,26.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,67.0,6.0,0.0,1.0,13.0,0.0,0.0,26.0,0.0
468,1.0,0.0,1.0,13.0,14.0,3.0,1.0,0.0,6.0,8.0,1.0,3.0,0.0,0.0,1.0,1.0,17.0,7.0,0.0,27.0,5.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,6.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,52.0,9.0,1.0,2.0,21.0,0.0,0.0,25.0,0.0
469,1.0,1.0,2.0,7.0,9.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,3.0,0.0,18.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,32.0,6.0,2.0,0.0,13.0,1.0,0.0,17.0,0.0
470,0.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,6.0,3.0,0.0,21.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,26.0,3.0,1.0,0.0,10.0,2.0,0.0,12.0,0.0
471,0.0,1.0,1.0,14.0,9.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,7.0,7.0,0.0,16.0,6.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,4.0,0.0,14.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,33.0,6.0,0.0,1.0,14.0,0.0,0.0,17.0,0.0
472,5.0,1.0,1.0,12.0,7.0,3.0,3.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,0.0,23.0,5.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,32.0,5.0,1.0,0.0,25.0,1.0,0.0,17.0,0.0
473,0.0,0.0,1.0,11.0,15.0,1.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,4.0,0.0,16.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,25.0,8.0,0.0,0.0,10.0,1.0,0.0,26.0,0.0
474,2.0,0.0,5.0,18.0,15.0,5.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,10.0,2.0,34.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,44.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,25.0,12.0,1.0,2.0,19.0,0.0,0.0,24.0,0.0
475,3.0,0.0,1.0,27.0,21.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,13.0,9.0,0.0,36.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,45.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,33.0,8.0,3.0,0.0,21.0,0.0,0.0,23.0,0.0
476,4.0,1.0,2.0,20.0,28.0,2.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,7.0,7.0,8.0,10.0,1.0,47.0,7.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,9.0,1.0,40.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,46.0,11.0,2.0,0.0,17.0,1.0,0.0,21.0,0.0
477,5.0,0.0,0.0,31.0,38.0,3.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0,15.0,0.0,50.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,45.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,72.0,9.0,0.0,3.0,18.0,2.0,0.0,23.0,0.0
478,3.0,0.0,0.0,31.0,27.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,2.0,0.0,4.0,8.0,8.0,8.0,1.0,61.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,7.0,1.0,37.0,0.0,1.0,0.0,6.0,3.0,0.0,2.0,0.0,66.0,6.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0
